id,OBJECTID,taz,type,town,state,town_state,mpo,in_brmpo,subregion,Shape_Leng,Shape_Area,WeightSum,WeightxHRSum,WeightxDRSum,WeightxMRSum,Weighted_Average_HR,Weighted_Average_DR,Weighted_Average_MR,,Weighted_Average_MR_2010,MR25,Match_MR25,PERCENT DIFF,Weighted_Average_DR_2010,DR25,Match_DR25,PERCENT DIFF,Weighted_Average_HR_2010,HR25,Match_HR25,PERCENT DIFF
2890,5298,5282,I,WEST BROOKFIELD,MA,"WEST BROOKFIELD,MA",CMRPC,0,,9422.810775,4011270.958,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2889,5299,5281,I,WEST BROOKFIELD,MA,"WEST BROOKFIELD,MA",CMRPC,0,,32836.97809,35549541.69,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2926,5300,5297,I,WEBSTER,MA,"WEBSTER,MA",CMRPC,0,,3384.954157,516208.977,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209090,5301,5298,E,THOMPSON,CT,"THOMPSON,CT",,0,,3589.714892,544326.297,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2891,5302,5283,I,BARRE,MA,"BARRE,MA",CMRPC,0,,10844.82092,4097417.373,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2894,5303,5284,I,SOUTHBRIDGE,MA,"SOUTHBRIDGE,MA",CMRPC,0,,4108.820559,467231.336,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2899,5304,5285,I,SOUTHBRIDGE,MA,"SOUTHBRIDGE,MA",CMRPC,0,,3246.051353,485412.2632,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2916,5305,5286,I,SOUTHBRIDGE,MA,"SOUTHBRIDGE,MA",CMRPC,0,,11029.54323,4808529.167,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209085,5306,5287,E,THOMPSON,CT,"THOMPSON,CT",,0,,2741.049279,346613.1772,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209083,5307,5288,E,WOODSTOCK,CT,"WOODSTOCK,CT",,0,,4128.010945,813878.021,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209084,5308,5289,E,WOODSTOCK,CT,"WOODSTOCK,CT",,0,,3452.52676,556853.5586,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2925,5309,5296,I,WEBSTER,MA,"WEBSTER,MA",CMRPC,0,,6097.599004,1029335.391,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2917,5310,5290,I,SOUTHBRIDGE,MA,"SOUTHBRIDGE,MA",CMRPC,0,,9267.088844,1822019.569,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209088,5311,5291,E,THOMPSON,CT,"THOMPSON,CT",,0,,3745.42152,668809.9931,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209086,5312,5292,E,THOMPSON,CT,"THOMPSON,CT",,0,,2460.490926,277500.6823,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209087,5313,5293,E,THOMPSON,CT,"THOMPSON,CT",,0,,2633.650589,306975.6205,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209089,5314,5294,E,THOMPSON,CT,"THOMPSON,CT",,0,,3955.748928,710646.2703,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2924,5315,5295,I,WEBSTER,MA,"WEBSTER,MA",CMRPC,0,,4388.300894,497575.9182,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3221,5316,5352,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,2457.83088,175534.3742,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2935,5317,5299,I,OXFORD,MA,"OXFORD,MA",CMRPC,0,,6844.817947,747499.2261,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2936,5318,5300,I,OXFORD,MA,"OXFORD,MA",CMRPC,0,,4608.025693,1153770.228,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2948,5319,5301,I,PAXTON,MA,"PAXTON,MA",CMRPC,0,,14257.35525,10656640.43,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2953,5320,5302,I,SPENCER,MA,"SPENCER,MA",CMRPC,0,,11199.48782,6867676.788,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2954,5321,5303,I,LEICESTER,MA,"LEICESTER,MA",CMRPC,0,,9679.236273,3637213.153,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2976,5322,5304,I,LEICESTER,MA,"LEICESTER,MA",CMRPC,0,,4551.329304,1074228.7,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2956,5323,5305,I,SPENCER,MA,"SPENCER,MA",CMRPC,0,,4991.049051,990873.7612,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2973,5324,5309,I,PAXTON,MA,"PAXTON,MA",CMRPC,0,,7671.90709,2419533.305,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2985,5325,5310,I,AUBURN,MA,"AUBURN,MA",CMRPC,0,,3600.165529,616466.4998,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2957,5326,5306,I,SPENCER,MA,"SPENCER,MA",CMRPC,0,,4258.982845,617343.0277,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2958,5327,5307,I,SPENCER,MA,"SPENCER,MA",CMRPC,0,,4663.027481,953142.537,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2959,5328,5308,I,SPENCER,MA,"SPENCER,MA",CMRPC,0,,3877.679,847004.0711,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3137,5329,5360,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,4143.031905,829980.4098,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2988,5330,5311,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,3745.95132,406478.0172,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2992,5331,5312,I,HOLDEN,MA,"HOLDEN,MA",CMRPC,0,,5566.022782,1577968.561,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2993,5332,5313,I,HOLDEN,MA,"HOLDEN,MA",CMRPC,0,,3182.934751,365050.1764,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2994,5333,5314,I,HOLDEN,MA,"HOLDEN,MA",CMRPC,0,,3129.561757,657994.2352,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209022,5334,5315,E,FITZWILLIAM,NH,"FITZWILLIAM,NH",,0,,3896.979471,723299.6925,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209023,5335,5316,E,FITZWILLIAM,NH,"FITZWILLIAM,NH",,0,,4185.606065,825137.4463,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209024,5336,5317,E,RICHMOND,NH,"RICHMOND,NH",,0,,4937.780913,1169083.547,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3312,5337,5318,I,ATHOL,MA,"ATHOL,MA",MRPC,0,,15388.64194,9326373.068,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3156,5338,5361,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,2850.42456,438411.8195,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3313,5339,5319,I,ATHOL,MA,"ATHOL,MA",MRPC,0,,6074.552689,797307.0748,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209021,5340,5320,E,FITZWILLIAM,NH,"FITZWILLIAM,NH",,0,,3997.139502,732923.3327,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3324,5341,5321,I,GARDNER,MA,"GARDNER,MA",MRPC,0,,8920.411891,3027324.751,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3328,5342,5322,I,GARDNER,MA,"GARDNER,MA",MRPC,0,,4037.681641,389635.3751,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3330,5343,5323,I,GARDNER,MA,"GARDNER,MA",MRPC,0,,3242.742273,300805.3418,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3331,5344,5324,I,GARDNER,MA,"GARDNER,MA",MRPC,0,,7487.879784,2613678.79,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3332,5345,5325,I,WINCHENDON,MA,"WINCHENDON,MA",MRPC,0,,7429.559262,1764101.141,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3160,5346,5362,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1748.424025,194983.0811,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3185,5347,5363,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1524.563333,133558.6592,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3171,5348,5364,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1217.479997,72127.26589,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3335,5349,5326,I,WINCHENDON,MA,"WINCHENDON,MA",MRPC,0,,5006.53439,948849.9397,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209019,5350,5327,E,JAFFREY,NH,"JAFFREY,NH",,0,,3388.0029,550214.1224,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209020,5351,5328,E,JAFFREY,NH,"JAFFREY,NH",,0,,4550.893992,989698.4756,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209017,5352,5329,E,PETERBOROUGH,NH,"PETERBOROUGH,NH",,0,,3684.849261,653263.186,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209018,5353,5330,E,PETERBOROUGH,NH,"PETERBOROUGH,NH",,0,,3777.488775,682955.8177,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209016,5354,5331,E,GREENFIELD,NH,"GREENFIELD,NH",,0,,2979.370476,413142.2317,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1601,5355,5332,I,HOLLISTON,MA,"HOLLISTON,MA",BRMPO,1,METROWEST,10263.34559,3444768.673,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1602,5356,5333,I,HOLLISTON,MA,"HOLLISTON,MA",BRMPO,1,METROWEST,11103.00063,6064438.523,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3172,5357,5365,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1119.570859,71526.46527,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2267,5358,5334,I,MARLBOROUGH,MA,"MARLBOROUGH,MA",BRMPO,1,METROWEST,8278.303505,3136824.234,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2268,5359,5335,I,MARLBOROUGH,MA,"MARLBOROUGH,MA",BRMPO,1,METROWEST,7826.708681,1772984.351,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2290,5360,5336,I,SOUTHBOROUGH,MA,"SOUTHBOROUGH,MA",BRMPO,1,METROWEST,10142.46109,4598527.008,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3034,5361,5341,I,MILLBURY,MA,"MILLBURY,MA",CMRPC,0,,4893.616282,790469.8945,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2286,5362,5337,I,MARLBOROUGH,MA,"MARLBOROUGH,MA",BRMPO,1,METROWEST,9449.901599,4099086.609,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2269,5363,5338,I,MARLBOROUGH,MA,"MARLBOROUGH,MA",BRMPO,1,METROWEST,3545.164952,513058.7745,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209091,5364,5339,E,THOMPSON,CT,"THOMPSON,CT",,0,,3372.096725,514411.4881,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
209092,5365,5340,E,THOMPSON,CT,"THOMPSON,CT",,0,,3421.123053,530315.0463,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3224,5366,5351,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1961.167539,183383.2043,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3047,5367,5342,I,NORTHBRIDGE,MA,"NORTHBRIDGE,MA",CMRPC,0,,6713.005166,1120727.458,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3048,5368,5343,I,UPTON,MA,"UPTON,MA",CMRPC,0,,6801.209232,2472806.394,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3068,5369,5344,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,3600.869858,525518.5716,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3173,5370,5366,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,2151.951566,230294.3694,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3092,5371,5345,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,5056.113313,1306253.231,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3098,5372,5346,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1697.374902,148792.6148,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3100,5373,5347,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,4016.400854,440595.4033,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3101,5374,5348,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,2655.337388,304203.0801,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3122,5375,5349,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1297.964451,80398.87341,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3223,5376,5350,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1754.280147,161513.6685,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3174,5377,5367,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1882.48807,179099.8732,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3209,5378,5353,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,4228.704777,544974.6624,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3103,5379,5354,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,6526.349405,1688837.035,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3175,5380,5368,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1199.421355,73792.11803,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3176,5381,5369,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1241.702941,92143.41955,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3177,5382,5370,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1555.34816,94549.26482,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3179,5383,5371,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1150.972945,71143.98676,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3181,5384,5372,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1477.512862,108197.0081,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3182,5385,5373,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,980.5697947,51560.40813,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3105,5386,5355,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,4969.604702,925724.827,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3109,5387,5356,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,2734.431147,245511.2239,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3115,5388,5357,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,3558.773915,628467.529,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3120,5389,5358,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1342.986704,104626.7594,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3125,5390,5359,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1255.078071,72046.81125,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3183,5391,5374,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1615.923662,107667.7158,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3199,5392,5380,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,3555.9626,728850.1451,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3204,5393,5381,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,3152.573326,388015.5552,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3205,5394,5382,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,4708.706411,511286.2329,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3206,5395,5383,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1679.996492,103041.9947,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3207,5396,5384,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1471.404745,108599.8014,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3208,5397,5385,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1359.669277,75532.34762,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3211,5398,5386,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,2311.448924,175901.659,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3214,5399,5387,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,3392.884509,381092.5564,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3218,5400,5388,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,3111.955006,529085.0373,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3232,5401,5389,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1272.252711,93679.95845,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3233,5402,5390,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1459.655452,100433.772,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3234,5403,5391,I,WORCESTER,MA,"WORCESTER,MA",CMRPC,0,,1425.285584,114909.0979,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3235,5404,5392,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,4502.350987,1025277.161,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3236,5405,5393,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,4279.484142,595281.5246,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3237,5406,5394,I,SHREWSBURY,MA,"SHREWSBURY,MA",CMRPC,0,,4501.177745,1092524.755,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3238,5407,5395,I,WEST BOYLSTON,MA,"WEST BOYLSTON,MA",CMRPC,0,,8272.336795,2436759.287,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3264,5408,5400,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,3760.300242,497006.5241,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208497,5409,5411,I,LINCOLN,RI,"LINCOLN,RI",,0,,2728.148441,374724.8693,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3239,5410,5396,I,WEST BOYLSTON,MA,"WEST BOYLSTON,MA",CMRPC,0,,9434.99752,1724254.587,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3263,5411,5399,I,NORTHBOROUGH,MA,"NORTHBOROUGH,MA",CMRPC,0,,5022.020254,723886.5699,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3261,5412,5397,I,NORTHBOROUGH,MA,"NORTHBOROUGH,MA",CMRPC,0,,5450.62071,984047.5816,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3262,5413,5398,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,3388.420821,629334.9021,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
3266,5414,5401,I,WESTBOROUGH,MA,"WESTBOROUGH,MA",CMRPC,0,,3123.500238,400728.4294,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2302,5415,5402,I,BERLIN,MA,"BERLIN,MA",CMRPC,0,,13931.34973,11319140.68,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2366,5416,5403,I,FRANKLIN,MA,"FRANKLIN,MA",BRMPO,1,SWAP,7533.66191,2427892.841,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208479,5417,5404,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,2461.623475,174200.6609,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208480,5418,5405,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,2957.207689,374848.024,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208493,5419,5409,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,2166.665308,191233.8123,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208482,5420,5406,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,3972.852649,456310.3423,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208483,5421,5407,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,3802.736509,416483.7429,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208491,5422,5408,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,2131.11927,249250.4667,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
208494,5423,5410,I,WOONSOCKET,RI,"WOONSOCKET,RI",,0,,1959.879077,197751.5136,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2382,5424,5412,I,MILFORD,MA,"MILFORD,MA",BRMPO,1,SWAP,5454.999879,730819.3985,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2373,5425,5413,I,MILFORD,MA,"MILFORD,MA",BRMPO,1,SWAP,3664.187587,544533.4268,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2389,5426,5414,I,BELLINGHAM,MA,"BELLINGHAM,MA",BRMPO,1,SWAP,1992.565581,250384.1261,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1525,5427,5444,I,NATICK,MA,"NATICK,MA",BRMPO,1,METROWEST,2472.678737,213116.958,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4090,5428,5415,I,NORTH ATTLEBOROUGH,MA,"NORTH ATTLEBOROUGH,MA",SRPEDD,0,,5637.414497,1167607.436,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
4080,5429,5416,I,NORTH ATTLEBOROUGH,MA,"NORTH ATTLEBOROUGH,MA",SRPEDD,0,,2841.218125,435378.6086,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1665,5430,5417,I,MILLIS,MA,"MILLIS,MA",BRMPO,1,SWAP,10201.67831,2785946.59,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
147,5431,5545,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2269.746299,234649.2251,16,61.86188186,167,2939.426033,3.866367616,10.4375,183.714127,,126.7627477,124.8968821,DIFF,0.985280647,7.201875,7.201875,SAME,1,2.667793655,2.466376179,DIFF,0.924500354
1672,5432,5418,I,NORFOLK,MA,"NORFOLK,MA",BRMPO,1,SWAP,14504.11486,10008246.29,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1669,5433,5419,I,NORFOLK,MA,"NORFOLK,MA",BRMPO,1,SWAP,4450.770972,1053168.876,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2351,5434,5420,I,FRANKLIN,MA,"FRANKLIN,MA",BRMPO,1,SWAP,3105.920425,455384.6537,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2350,5435,5421,I,FRANKLIN,MA,"FRANKLIN,MA",BRMPO,1,SWAP,2614.816412,426396.8921,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1463,5436,5422,I,MAYNARD,MA,"MAYNARD,MA",BRMPO,1,MAGIC,4360.409534,1151535.375,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1466,5437,5423,I,MAYNARD,MA,"MAYNARD,MA",BRMPO,1,MAGIC,5083.529579,1314602.041,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
151,5438,5546,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1892.710048,210762.1256,16,93.78410213,239.1625485,3607.414807,5.861506383,14.94765928,225.4634255,,155.5697636,153.0306475,DIFF,0.983678602,10.3138849,9.345568076,DIFF,0.906115219,4.044439404,2.969885743,DIFF,0.734313324
1555,5439,5424,I,FRAMINGHAM,MA,"FRAMINGHAM,MA",BRMPO,1,METROWEST,7531.816922,3042014.108,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1588,5440,5425,I,FRAMINGHAM,MA,"FRAMINGHAM,MA",BRMPO,1,METROWEST,5342.195636,1434801.663,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1597,5441,5426,I,ASHLAND,MA,"ASHLAND,MA",BRMPO,1,METROWEST,10764.09119,3992326.261,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
150,5442,5547,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1596.844172,105868.824,16,136.0008447,320,4379.369238,8.500052797,20,273.7105774,,188.8602984,185.3016887,DIFF,0.98115745,13.8,13.8,SAME,1,5.86503643,4.91837429,DIFF,0.838592283
2270,5443,5427,I,MARLBOROUGH,MA,"MARLBOROUGH,MA",BRMPO,1,METROWEST,4694.733598,1099159.187,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2279,5444,5431,I,MARLBOROUGH,MA,"MARLBOROUGH,MA",BRMPO,1,METROWEST,3935.037478,669631.7538,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
170,5445,5557,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,1201.662904,93351.92881,16,157.9100683,363.5678987,5268.737807,9.869379267,22.72299367,329.2961129,,227.2143179,221.7706069,DIFF,0.976041514,15.67886563,14.84887978,DIFF,0.947063399,6.809871694,4.881738316,DIFF,0.716862011
2281,5446,5428,I,MARLBOROUGH,MA,"MARLBOROUGH,MA",BRMPO,1,METROWEST,9911.321655,3725133.866,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1435,5447,5445,I,CONCORD,MA,"CONCORD,MA",BRMPO,1,MAGIC,9488.119031,4494510.038,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2282,5448,5429,I,MARLBOROUGH,MA,"MARLBOROUGH,MA",BRMPO,1,METROWEST,3717.998212,435903.1872,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2272,5449,5432,I,MARLBOROUGH,MA,"MARLBOROUGH,MA",BRMPO,1,METROWEST,4388.935741,596887.0297,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2283,5450,5430,I,MARLBOROUGH,MA,"MARLBOROUGH,MA",BRMPO,1,METROWEST,5128.129995,1360305.724,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2271,5451,5433,I,MARLBOROUGH,MA,"MARLBOROUGH,MA",BRMPO,1,METROWEST,2538.113216,360697.0137,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
180,5452,5558,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,2277.787725,257439.3448,16,135.2145363,328,4872.473608,8.450908521,20.5,304.5296005,,210.1254243,204.2585274,DIFF,0.972079071,14.145,14.145,SAME,1,5.83112688,3.847164735,DIFF,0.65976351
2299,5453,5434,I,HOPKINTON,MA,"HOPKINTON,MA",BRMPO,1,SWAP,9833.06567,3891766.677,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
1556,5454,5442,I,FRAMINGHAM,MA,"FRAMINGHAM,MA",BRMPO,1,METROWEST,2355.784027,222654.11,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
2285,5455,5435,I,MARLBOROUGH,MA,"MARLBOROUGH,MA",BRMPO,1,METROWEST,7901.213877,3118287.083,16,0,0,0,0,0,0,,0,,,,0,,,,0,,,
